"","year","from","to","points","contig","comlang_off","colony","dist","rank","from_number","to_number"
"14099",1998,"Ireland","United Kingdom",5,1,1,1,460.4115,6,7,2
"14101",1998,"Israel","Austria",0,0,0,0,2369.546,11,13,16
"14102",1998,"Israel","Belgium",5,0,0,0,3245.262,6,13,8
"14103",1998,"Israel","Croatia",10,0,0,0,2220.875,2,13,22
"14104",1998,"Israel","Cyprus",1,0,0,0,365.6896,10,13,18
"14105",1998,"Israel","Denmark",0,0,0,0,3141.281,11,13,17
"14106",1998,"Israel","Estonia",0,0,0,0,3132.21,11,13,24
"14107",1998,"Israel","Finland",0,0,0,0,3203.884,11,13,12
"14108",1998,"Israel","France",0,0,0,0,3281.899,11,13,3
"14109",1998,"Israel","Germany",0,0,0,0,3122.905,11,13,4
"14110",1998,"Israel","Greece",0,0,0,0,1200.514,11,13,14
"14111",1998,"Israel","Iceland",0,0,0,0,5242.824,11,13,19
"14112",1998,"Israel","Ireland",0,0,1,0,4019.906,11,13,7
"14113",1998,"Israel","Israel",-1,0,0,0,55.30593,-1,13,13
"14114",1998,"Israel","Italy",0,0,0,0,2250.53,11,13,21
"14115",1998,"Israel","Malta",7,0,1,0,1911.07,4,13,20
"14116",1998,"Israel","Norway",4,0,0,0,3567.665,7,13,5
"14117",1998,"Israel","Portugal",2,0,0,0,4011.559,9,13,9
"14118",1998,"Israel","Slovenia",0,0,0,0,2330.303,11,13,23
"14119",1998,"Israel","Spain",3,0,0,0,3546.182,8,13,1
"14120",1998,"Israel","Sweden",0,0,0,0,3277.226,11,13,6
"14121",1998,"Israel","Switzerland",0,0,0,0,2847.535,11,13,10
"14122",1998,"Israel","The Netherlands",8,0,0,0,3296.282,3,13,11
"14123",1998,"Israel","Turkey",0,0,0,0,1123.008,11,13,15
"14124",1998,"Israel","United Kingdom",12,0,1,1,3561.059,1,13,2
"14126",1998,"Italy","Austria",-2,1,0,0,767.4132,-1,21,16
"14127",1998,"Italy","Belgium",-2,0,0,0,1174.904,-1,21,8
"14128",1998,"Italy","Croatia",-2,0,0,0,517.0557,-1,21,22
"14129",1998,"Italy","Cyprus",-2,0,0,0,1957.84,-1,21,18
"14130",1998,"Italy","Denmark",-2,0,0,0,1534.086,-1,21,17
"14131",1998,"Italy","Estonia",-2,0,0,0,2126.436,-1,21,24
"14132",1998,"Italy","Finland",-2,0,0,0,2203.158,-1,21,12
"14133",1998,"Italy","France",-2,1,0,0,1109.901,-1,21,3
"14134",1998,"Italy","Germany",-2,0,0,0,1146.023,-1,21,4
"14135",1998,"Italy","Greece",-2,0,0,0,1050.411,-1,21,14
"14136",1998,"Italy","Iceland",-2,0,0,0,3307.978,-1,21,19
"14137",1998,"Italy","Ireland",-2,0,0,0,1887.733,-1,21,7
"14138",1998,"Italy","Israel",-2,0,0,0,2250.53,-1,21,13
"14139",1998,"Italy","Italy",-2,0,0,0,206.4667,-1,21,21
"14140",1998,"Italy","Malta",-2,0,0,0,688.7803,-1,21,20
"14141",1998,"Italy","Norway",-2,0,0,0,2010.678,-1,21,5
"14142",1998,"Italy","Portugal",-2,0,0,0,1864.041,-1,21,9
"14143",1998,"Italy","Slovenia",-2,1,0,0,492.3427,-1,21,23
"14144",1998,"Italy","Spain",-2,0,0,0,1366.76,-1,21,1
"14145",1998,"Italy","Sweden",-2,0,0,0,1980.122,-1,21,6
"14146",1998,"Italy","Switzerland",-2,1,1,0,692.6592,-1,21,10
"14147",1998,"Italy","The Netherlands",-2,0,0,0,1297.695,-1,21,11
"14148",1998,"Italy","Turkey",-2,0,0,0,1373.27,-1,21,15
"14149",1998,"Italy","United Kingdom",-2,0,0,0,1438.425,-1,21,2
"14151",1998,"Malta","Austria",0,0,0,0,1379.07,11,20,16
"14152",1998,"Malta","Belgium",3,0,0,0,1851.035,8,20,8
"14153",1998,"Malta","Croatia",10,0,0,0,1108.396,2,20,22
"14154",1998,"Malta","Cyprus",1,0,0,0,1703.866,10,20,18
"14155",1998,"Malta","Denmark",0,0,0,0,2204.997,11,20,17
"14156",1998,"Malta","Estonia",0,0,0,0,2719.935,11,20,24
"14157",1998,"Malta","Finland",0,0,0,0,2799.607,11,20,12
"14158",1998,"Malta","France",0,0,0,0,1752.693,11,20,3
"14159",1998,"Malta","Germany",0,0,0,0,1833.687,11,20,4
"14160",1998,"Malta","Greece",0,0,0,0,850.6025,11,20,14
"14161",1998,"Malta","Iceland",0,0,0,0,3978.502,11,20,19
"14162",1998,"Malta","Ireland",6,0,1,0,2525.637,5,20,7
"14163",1998,"Malta","Israel",12,0,1,0,1911.07,1,20,13
"14164",1998,"Malta","Italy",0,0,0,0,688.7803,11,20,21
"14165",1998,"Malta","Malta",-1,0,0,0,6.686169,-1,20,20
"14166",1998,"Malta","Norway",5,0,0,0,2686.866,6,20,5
"14167",1998,"Malta","Portugal",2,0,0,0,2112.431,9,20,9
"14168",1998,"Malta","Slovenia",0,0,0,0,1131.545,11,20,23
"14169",1998,"Malta","Spain",0,0,0,0,1670.797,11,20,1
"14170",1998,"Malta","Sweden",4,0,0,0,2620.794,7,20,6
"14171",1998,"Malta","Switzerland",0,0,0,0,1363.745,11,20,10
"14172",1998,"Malta","The Netherlands",7,0,0,0,1981.948,4,20,11
"14173",1998,"Malta","Turkey",0,0,0,0,1377.856,11,20,15
"14174",1998,"Malta","United Kingdom",8,0,1,1,2092.273,3,20,2
"14176",1998,"Norway","Austria",0,0,0,0,1351.699,11,5,16
"14177",1998,"Norway","Belgium",7,0,0,0,1087.773,4,5,8
"14178",1998,"Norway","Croatia",6,0,0,0,1608.583,5,5,22
"14179",1998,"Norway","Cyprus",0,0,0,0,3202.21,11,5,18
"14180",1998,"Norway","Denmark",0,0,0,0,485.3148,11,5,17
"14181",1998,"Norway","Estonia",0,0,0,0,787.4166,11,5,24
"14182",1998,"Norway","Finland",1,1,0,0,791.2361,10,5,12
"14183",1998,"Norway","France",0,0,0,0,1342.89,11,5,3
"14184",1998,"Norway","Germany",0,0,0,0,969.2816,11,5,4
"14185",1998,"Norway","Greece",0,0,0,0,2606.405,11,5,14
"14186",1998,"Norway","Iceland",0,0,0,0,1749.596,11,5,19
"14187",1998,"Norway","Ireland",4,0,0,0,1267.015,7,5,7
"14188",1998,"Norway","Israel",3,0,0,0,3567.665,8,5,13
"14189",1998,"Norway","Italy",0,0,0,0,2010.678,11,5,21
"14190",1998,"Norway","Malta",12,0,0,0,2686.866,1,5,20
"14191",1998,"Norway","Norway",-1,0,0,0,214.0129,-1,5,5
"14192",1998,"Norway","Portugal",0,0,0,0,2739.748,11,5,9
"14193",1998,"Norway","Slovenia",0,0,0,0,1561.207,11,5,23
"14194",1998,"Norway","Spain",0,0,0,0,2390.782,11,5,1
"14195",1998,"Norway","Sweden",10,1,0,0,417.5658,2,5,6
"14196",1998,"Norway","Switzerland",0,0,0,0,1459.379,11,5,10
"14197",1998,"Norway","The Netherlands",8,0,0,0,916.1565,3,5,11
"14198",1998,"Norway","Turkey",0,0,0,0,2447.23,11,5,15
"14199",1998,"Norway","United Kingdom",5,0,0,0,1157.104,6,5,2
"14201",1998,"Portugal","Austria",0,0,0,0,2299.266,11,9,16
"14202",1998,"Portugal","Belgium",8,0,0,0,1711.396,3,9,8
"14203",1998,"Portugal","Croatia",2,0,0,0,2200.561,9,9,22
"14204",1998,"Portugal","Cyprus",4,0,0,0,3766.31,7,9,18
"14205",1998,"Portugal","Denmark",0,0,0,0,2478.47,11,9,17
"14206",1998,"Portugal","Estonia",0,0,0,0,3311.847,11,9,24
"14207",1998,"Portugal","Finland",0,0,0,0,3362.978,11,9,12
"14208",1998,"Portugal","France",0,0,0,0,1452.86,11,9,3
"14209",1998,"Portugal","Germany",10,0,0,0,1892.032,2,9,4
"14210",1998,"Portugal","Greece",0,0,0,0,2853.773,11,9,14
"14211",1998,"Portugal","Iceland",0,0,0,0,2952.572,11,9,19
"14212",1998,"Portugal","Ireland",1,0,0,0,1639.821,10,9,7
"14213",1998,"Portugal","Israel",12,0,0,0,4011.559,1,9,13
"14214",1998,"Portugal","Italy",0,0,0,0,1864.041,11,9,21
"14215",1998,"Portugal","Malta",5,0,0,0,2112.431,6,9,20
"14216",1998,"Portugal","Norway",3,0,0,0,2739.748,8,9,5
"14217",1998,"Portugal","Portugal",-1,0,0,0,114.3257,-1,9,9
"14218",1998,"Portugal","Slovenia",0,0,0,0,2096.808,11,9,23
"14219",1998,"Portugal","Spain",0,1,0,0,500.9223,11,9,1
"14220",1998,"Portugal","Sweden",0,0,0,0,2990.966,11,9,6
"14221",1998,"Portugal","Switzerland",0,0,0,0,1626.974,11,9,10
"14222",1998,"Portugal","The Netherlands",7,0,0,0,1862.043,4,9,11
"14223",1998,"Portugal","Turkey",0,0,0,0,3236.776,11,9,15
"14224",1998,"Portugal","United Kingdom",6,0,0,0,1583.091,5,9,2
"14226",1998,"Slovenia","Austria",0,1,0,1,277.8844,11,23,16
"14227",1998,"Slovenia","Belgium",6,0,0,0,916.7943,5,23,8
"14228",1998,"Slovenia","Croatia",12,1,0,0,117.3451,1,23,22
"14229",1998,"Slovenia","Cyprus",0,0,0,0,1994.669,11,23,18
"14230",1998,"Slovenia","Denmark",0,0,0,0,1076.812,11,23,17
"14231",1998,"Slovenia","Estonia",2,0,0,0,1634.182,9,23,24
"14232",1998,"Slovenia","Finland",0,0,0,0,1710.822,11,23,12
"14233",1998,"Slovenia","France",0,0,0,0,965.7366,11,23,3
"14234",1998,"Slovenia","Germany",8,0,0,0,814.8665,3,23,4
"14235",1998,"Slovenia","Greece",0,0,0,0,1176.784,11,23,14
"14236",1998,"Slovenia","Iceland",0,0,0,0,2999.913,11,23,19
"14237",1998,"Slovenia","Ireland",1,0,0,0,1689.878,10,23,7
"14238",1998,"Slovenia","Israel",7,0,0,0,2330.303,4,23,13
"14239",1998,"Slovenia","Italy",0,1,0,0,492.3427,11,23,21
"14240",1998,"Slovenia","Malta",3,0,0,0,1131.545,8,23,20
"14241",1998,"Slovenia","Norway",10,0,0,0,1561.207,2,23,5
"14242",1998,"Slovenia","Portugal",0,0,0,0,2096.808,11,23,9
"14243",1998,"Slovenia","Slovenia",-1,0,0,0,53.53165,-1,23,23
"14244",1998,"Slovenia","Spain",0,0,0,0,1600.555,11,23,1
"14245",1998,"Slovenia","Sweden",0,0,0,0,1495.673,11,23,6
"14246",1998,"Slovenia","Switzerland",0,0,0,0,549.9726,11,23,10
"14247",1998,"Slovenia","The Netherlands",0,0,0,0,986.5178,11,23,11
"14248",1998,"Slovenia","Turkey",0,0,0,0,1290.683,11,23,15
"14249",1998,"Slovenia","United Kingdom",5,0,0,0,1230.756,6,23,2
"14251",1998,"Spain","Austria",0,0,0,0,1811.999,11,1,16
"14252",1998,"Spain","Belgium",7,0,0,0,1316.64,4,1,8
"14253",1998,"Spain","Croatia",1,0,0,0,1702.46,10,1,22
"14254",1998,"Spain","Cyprus",0,0,0,0,3288.066,11,1,18
"14255",1998,"Spain","Denmark",0,0,0,0,2074.977,11,1,17
"14256",1998,"Spain","Estonia",2,0,0,0,2895.384,9,1,24
"14257",1998,"Spain","Finland",0,0,0,0,2952.195,11,1,12
"14258",1998,"Spain","France",0,1,0,0,1054.656,11,1,3
"14259",1998,"Spain","Germany",12,0,0,0,1479.332,1,1,4
"14260",1998,"Spain","Greece",0,0,0,0,2372.903,11,1,14
"14261",1998,"Spain","Iceland",0,0,0,0,2894.701,11,1,19
"14262",1998,"Spain","Ireland",0,0,0,0,1450.236,11,1,7
"14263",1998,"Spain","Israel",10,0,0,0,3546.182,2,1,13
"14264",1998,"Spain","Italy",0,0,0,0,1366.76,11,1,21
"14265",1998,"Spain","Malta",5,0,0,0,1670.797,6,1,20
"14266",1998,"Spain","Norway",8,0,0,0,2390.782,3,1,5
"14267",1998,"Spain","Portugal",6,1,0,0,500.9223,5,1,9
"14268",1998,"Spain","Slovenia",0,0,0,0,1600.555,11,1,23
"14269",1998,"Spain","Spain",-1,0,0,0,267.5404,-1,1,1
"14270",1998,"Spain","Sweden",0,0,0,0,2596.908,11,1,6
"14271",1998,"Spain","Switzerland",0,0,0,0,1153.117,11,1,10
"14272",1998,"Spain","The Netherlands",4,0,0,0,1481.366,7,1,11
"14273",1998,"Spain","Turkey",0,0,0,0,2740.029,11,1,15
"14274",1998,"Spain","United Kingdom",3,0,0,0,1263.379,8,1,2
"14276",1998,"Sweden","Austria",0,0,0,0,1242.31,11,6,16
"14277",1998,"Sweden","Belgium",2,0,0,0,1283.716,9,6,8
"14278",1998,"Sweden","Croatia",3,0,0,0,1512.846,8,6,22
"14279",1998,"Sweden","Cyprus",0,0,0,0,2912.221,11,6,18
"14280",1998,"Sweden","Denmark",0,0,0,0,523.7871,11,6,17
"14281",1998,"Sweden","Estonia",4,0,0,1,377.9402,7,6,24
"14282",1998,"Sweden","Finland",10,1,1,1,397.8922,2,6,12
"14283",1998,"Sweden","France",0,0,0,0,1545.797,11,6,3
"14284",1998,"Sweden","Germany",0,0,0,0,1118.929,11,6,4
"14285",1998,"Sweden","Greece",0,0,0,0,2408.377,11,6,14
"14286",1998,"Sweden","Iceland",0,0,0,0,2138.135,11,6,19
"14287",1998,"Sweden","Ireland",1,0,0,0,1631.147,10,6,7
"14288",1998,"Sweden","Israel",5,0,0,0,3277.226,6,6,13
"14289",1998,"Sweden","Italy",0,0,0,0,1980.122,11,6,21
"14290",1998,"Sweden","Malta",6,0,0,0,2620.794,5,6,20
"14291",1998,"Sweden","Norway",12,1,0,0,417.5658,1,6,5
"14292",1998,"Sweden","Portugal",0,0,0,0,2990.966,11,6,9
"14293",1998,"Sweden","Slovenia",0,0,0,0,1495.673,11,6,23
"14294",1998,"Sweden","Spain",0,0,0,0,2596.908,11,6,1
"14295",1998,"Sweden","Sweden",-1,0,0,0,252.3032,-1,6,6
"14296",1998,"Sweden","Switzerland",0,0,0,0,1546.508,11,6,10
"14297",1998,"Sweden","The Netherlands",8,0,0,0,1128.93,3,6,11
"14298",1998,"Sweden","Turkey",0,0,0,0,2172.529,11,6,15
"14299",1998,"Sweden","United Kingdom",7,0,0,0,1437.571,4,6,2
"14301",1998,"Switzerland","Austria",0,1,1,0,684.8875,11,10,16
"14302",1998,"Switzerland","Belgium",4,0,1,0,487.4555,7,10,8
"14303",1998,"Switzerland","Croatia",5,0,0,0,667.2937,6,10,22
"14304",1998,"Switzerland","Cyprus",0,0,0,0,2523.252,11,10,18
"14305",1998,"Switzerland","Denmark",0,0,0,0,1033.508,11,10,17
"14306",1998,"Switzerland","Estonia",0,0,0,0,1794.213,11,10,24
"14307",1998,"Switzerland","Finland",0,0,0,0,1859.36,11,10,12
"14308",1998,"Switzerland","France",0,1,1,0,436.0778,11,10,3
"14309",1998,"Switzerland","Germany",12,1,1,0,503.8007,1,10,4
"14310",1998,"Switzerland","Greece",0,0,0,0,1662.651,11,10,14
"14311",1998,"Switzerland","Iceland",0,0,0,0,2617.349,11,10,19
"14312",1998,"Switzerland","Ireland",2,0,0,0,1203.958,9,10,7
"14313",1998,"Switzerland","Israel",10,0,0,0,2847.535,2,10,13
"14314",1998,"Switzerland","Italy",0,1,1,0,692.6592,11,10,21
"14315",1998,"Switzerland","Malta",8,0,0,0,1363.745,3,10,20
"14316",1998,"Switzerland","Norway",1,0,0,0,1459.379,10,10,5
"14317",1998,"Switzerland","Portugal",0,0,0,0,1626.974,11,10,9
"14318",1998,"Switzerland","Slovenia",0,0,0,0,549.9726,11,10,23
"14319",1998,"Switzerland","Spain",6,0,0,0,1153.117,5,10,1
"14320",1998,"Switzerland","Sweden",0,0,0,0,1546.508,11,10,6
"14321",1998,"Switzerland","Switzerland",-1,0,0,0,76.42681,-1,10,10
"14322",1998,"Switzerland","The Netherlands",7,0,0,0,628.025,4,10,11
"14323",1998,"Switzerland","Turkey",0,0,0,0,1837.154,11,10,15
"14324",1998,"Switzerland","United Kingdom",3,0,0,0,748.7117,8,10,2
"14326",1998,"The Netherlands","Austria",0,0,0,0,934.7828,11,11,16
"14327",1998,"The Netherlands","Belgium",10,1,1,0,173.0333,2,11,8
"14328",1998,"The Netherlands","Croatia",4,0,0,0,1085.255,7,11,22
"14329",1998,"The Netherlands","Cyprus",0,0,0,0,2949.04,11,11,18
"14330",1998,"The Netherlands","Denmark",0,0,0,0,622.9741,11,11,17
"14331",1998,"The Netherlands","Estonia",2,0,0,0,1459.083,9,11,24
"14332",1998,"The Netherlands","Finland",0,0,0,0,1505.523,11,11,12
"14333",1998,"The Netherlands","France",0,0,0,0,427.9169,11,11,3
"14334",1998,"The Netherlands","Germany",12,1,0,0,173.5239,1,11,4
"14335",1998,"The Netherlands","Greece",0,0,0,0,2162.912,11,11,14
"14336",1998,"The Netherlands","Iceland",0,0,0,0,2022.635,11,11,19
"14337",1998,"The Netherlands","Ireland",0,0,0,0,756.7269,11,11,7
"14338",1998,"The Netherlands","Israel",6,0,0,0,3296.282,5,11,13
"14339",1998,"The Netherlands","Italy",0,0,0,0,1297.695,11,11,21
"14340",1998,"The Netherlands","Malta",8,0,0,0,1981.948,3,11,20
"14341",1998,"The Netherlands","Norway",3,0,0,0,916.1565,8,11,5
"14342",1998,"The Netherlands","Portugal",0,0,0,0,1862.043,11,11,9
"14343",1998,"The Netherlands","Slovenia",0,0,0,0,986.5178,11,11,23
"14344",1998,"The Netherlands","Spain",0,0,0,0,1481.366,11,11,1
"14345",1998,"The Netherlands","Sweden",5,0,0,0,1128.93,6,11,6
"14346",1998,"The Netherlands","Switzerland",0,0,0,0,628.025,11,11,10
"14347",1998,"The Netherlands","The Netherlands",-1,0,0,0,76.95715,-1,11,11
"14348",1998,"The Netherlands","Turkey",1,0,0,0,2209.789,10,11,15
"14349",1998,"The Netherlands","United Kingdom",7,0,0,0,360.315,4,11,2
"14351",1998,"Turkey","Austria",0,0,0,0,1275.02,11,15,16
"14352",1998,"Turkey","Belgium",1,0,0,0,2179.392,10,15,8
"14353",1998,"Turkey","Croatia",4,0,0,0,1174.147,7,15,22
"14354",1998,"Turkey","Cyprus",0,0,1,1,759.5555,11,15,18
"14355",1998,"Turkey","Denmark",0,0,0,0,2018.479,11,15,17
"14356",1998,"Turkey","Estonia",0,0,0,0,2066.79,11,15,24
"14357",1998,"Turkey","Finland",0,0,0,0,2143.137,11,15,12
"14358",1998,"Turkey","France",0,0,0,0,2255.81,11,15,3
"14359",1998,"Turkey","Germany",0,0,0,0,2038.332,11,15,4
"14360",1998,"Turkey","Greece",0,1,0,1,560.7139,11,15,14
"14361",1998,"Turkey","Iceland",0,0,0,0,4123.079,11,15,19
"14362",1998,"Turkey","Ireland",8,0,0,0,2953.092,3,15,7
"14363",1998,"Turkey","Israel",5,0,0,0,1123.008,6,15,13
"14364",1998,"Turkey","Italy",0,0,0,0,1373.27,11,15,21
"14365",1998,"Turkey","Malta",10,0,0,0,1377.856,2,15,20
"14366",1998,"Turkey","Norway",0,0,0,0,2447.23,11,15,5
"14367",1998,"Turkey","Portugal",6,0,0,0,3236.776,5,15,9
"14368",1998,"Turkey","Slovenia",3,0,0,0,1290.683,8,15,23
"14369",1998,"Turkey","Spain",0,0,0,0,2740.029,11,15,1
"14370",1998,"Turkey","Sweden",2,0,0,0,2172.529,9,15,6
"14371",1998,"Turkey","Switzerland",0,0,0,0,1837.154,11,15,10
"14372",1998,"Turkey","The Netherlands",7,0,0,0,2209.789,4,15,11
"14373",1998,"Turkey","Turkey",-1,0,0,0,332.3085,-1,15,15
"14374",1998,"Turkey","United Kingdom",12,0,0,0,2501.886,1,15,2
"14376",1998,"United Kingdom","Austria",0,0,0,0,1238.199,11,2,16
"14377",1998,"United Kingdom","Belgium",7,0,0,0,323.7796,4,2,8
"14378",1998,"United Kingdom","Croatia",2,0,0,0,1341.216,9,2,22
"14379",1998,"United Kingdom","Cyprus",3,0,0,1,3223.638,8,2,18
"14380",1998,"United Kingdom","Denmark",0,0,0,0,959.5936,11,2,17
"14381",1998,"United Kingdom","Estonia",0,0,0,0,1787.092,11,2,24
"14382",1998,"United Kingdom","Finland",0,0,0,0,1826.928,11,2,12
"14383",1998,"United Kingdom","France",0,0,0,0,342.9475,11,2,3
"14384",1998,"United Kingdom","Germany",6,0,0,0,495.3633,5,2,4
"14385",1998,"United Kingdom","Greece",0,0,0,0,2394.85,11,2,14
"14386",1998,"United Kingdom","Iceland",0,0,0,0,1891.859,11,2,19
"14387",1998,"United Kingdom","Ireland",8,1,1,1,460.4115,3,2,7
"14388",1998,"United Kingdom","Israel",5,0,1,1,3561.059,6,2,13
"14389",1998,"United Kingdom","Italy",0,0,0,0,1438.425,11,2,21
"14390",1998,"United Kingdom","Malta",12,0,1,1,2092.273,1,2,20
"14391",1998,"United Kingdom","Norway",4,0,0,0,1157.104,7,2,5
"14392",1998,"United Kingdom","Portugal",0,0,0,0,1583.091,11,2,9
"14393",1998,"United Kingdom","Slovenia",0,0,0,0,1230.756,11,2,23
"14394",1998,"United Kingdom","Spain",0,0,0,0,1263.379,11,2,1
"14395",1998,"United Kingdom","Sweden",1,0,0,0,1437.571,10,2,6
"14396",1998,"United Kingdom","Switzerland",0,0,0,0,748.7117,11,2,10
"14397",1998,"United Kingdom","The Netherlands",10,0,0,0,360.315,2,2,11
"14398",1998,"United Kingdom","Turkey",0,0,0,0,2501.886,11,2,15
"14399",1998,"United Kingdom","United Kingdom",-1,0,0,0,185.8346,-1,2,2
"14401",1999,"Austria","Austria",-1,0,0,0,108.9196,-1,16,16
"14402",1999,"Austria","Belgium",0,0,1,0,914.4633,11,16,8
"14403",1999,"Austria","Croatia",8,0,0,1,270.6798,3,16,22
"14404",1999,"Austria","Cyprus",0,0,0,0,2017.949,11,16,18
"14405",1999,"Austria","Denmark",5,0,0,0,868.5304,6,16,17
"14406",1999,"Austria","Estonia",3,0,0,0,1360.358,8,16,24
"14407",1999,"Austria","Finland",0,0,0,0,1437.813,11,16,12
"14408",1999,"Austria","France",0,0,0,0,1035.144,11,16,3
"14409",1999,"Austria","Germany",10,1,1,0,763.7314,2,16,4
"14410",1999,"Austria","Greece",0,0,0,0,1283.6,11,16,14
"14411",1999,"Austria","Iceland",2,0,0,0,2891.521,9,16,19
"14412",1999,"Austria","Ireland",0,0,0,0,1681.996,11,16,7
"14413",1999,"Austria","Israel",1,0,0,0,2369.546,10,16,13
"14414",1999,"Austria","Italy",0,1,0,0,767.4132,11,16,21
"14415",1999,"Austria","Malta",7,0,0,0,1379.07,4,16,20
"14416",1999,"Austria","Norway",0,0,0,0,1351.699,11,16,5
"14417",1999,"Austria","Portugal",0,0,0,0,2299.266,11,16,9
"14418",1999,"Austria","Slovenia",0,1,0,1,277.8844,11,16,23
"14419",1999,"Austria","Spain",0,0,0,0,1811.999,11,16,1
"14420",1999,"Austria","Sweden",6,0,0,0,1242.31,5,16,6
"14421",1999,"Austria","Switzerland",0,1,1,0,684.8875,11,16,10
"14422",1999,"Austria","The Netherlands",4,0,0,0,934.7828,7,16,11
"14423",1999,"Austria","Turkey",0,0,0,0,1275.02,11,16,15
"14424",1999,"Austria","United Kingdom",0,0,0,0,1238.199,11,16,2
"14426",1999,"Belgium","Austria",6,0,1,0,914.4633,5,8,16
"14427",1999,"Belgium","Belgium",-1,0,0,0,68.44467,-1,8,8
"14428",1999,"Belgium","Croatia",5,0,0,0,1024.412,6,8,22
"14429",1999,"Belgium","Cyprus",0,0,0,0,2904.975,11,8,18
"14430",1999,"Belgium","Denmark",0,0,0,0,767.1575,11,8,17
"14431",1999,"Belgium","Estonia",4,0,0,0,1601.098,7,8,24
"14432",1999,"Belgium","Finland",0,0,0,0,1651.582,11,8,12
"14433",1999,"Belgium","France",0,1,1,0,262.3845,11,8,3
"14434",1999,"Belgium","Germany",10,1,1,0,196.8761,2,8,4
"14435",1999,"Belgium","Greece",0,0,0,0,2089.225,11,8,14
"14436",1999,"Belgium","Iceland",8,0,0,0,2133.168,3,8,19
"14437",1999,"Belgium","Ireland",0,0,0,0,775.6281,11,8,7
"14438",1999,"Belgium","Israel",3,0,0,0,3245.262,8,8,13
"14439",1999,"Belgium","Italy",0,0,0,0,1174.904,11,8,21
"14440",1999,"Belgium","Malta",0,0,0,0,1851.035,11,8,20
"14441",1999,"Belgium","Norway",0,0,0,0,1087.773,11,8,5
"14442",1999,"Belgium","Portugal",0,0,0,0,1711.396,11,8,9
"14443",1999,"Belgium","Slovenia",2,0,0,0,916.7943,9,8,23
"14444",1999,"Belgium","Spain",0,0,0,0,1316.64,11,8,1
"14445",1999,"Belgium","Sweden",7,0,0,0,1283.716,4,8,6
"14446",1999,"Belgium","Switzerland",0,0,1,0,487.4555,11,8,10
"14447",1999,"Belgium","The Netherlands",12,1,1,0,173.0333,1,8,11
"14448",1999,"Belgium","Turkey",0,0,0,0,2179.392,11,8,15
"14449",1999,"Belgium","United Kingdom",0,0,0,0,323.7796,11,8,2
"14451",1999,"Croatia","Austria",0,0,0,1,270.6798,11,22,16
"14452",1999,"Croatia","Belgium",4,0,0,0,1024.412,7,22,8
"14453",1999,"Croatia","Croatia",-1,0,0,0,89.43428,-1,22,22
"14454",1999,"Croatia","Cyprus",0,0,0,0,1882.583,11,22,18
"14455",1999,"Croatia","Denmark",0,0,0,0,1123.37,11,22,17
"14456",1999,"Croatia","Estonia",0,0,0,0,1624.37,11,22,24
"14457",1999,"Croatia","Finland",0,0,0,0,1702.673,11,22,12
"14458",1999,"Croatia","France",0,0,0,0,1081.762,11,22,3
"14459",1999,"Croatia","Germany",3,0,0,0,912.2662,8,22,4
"14460",1999,"Croatia","Greece",0,0,0,0,1079.422,11,22,14
"14461",1999,"Croatia","Iceland",0,0,0,0,3089.354,11,22,19
"14462",1999,"Croatia","Ireland",0,0,0,0,1799.206,11,22,7
"14463",1999,"Croatia","Israel",8,0,0,0,2220.875,3,22,13
"14464",1999,"Croatia","Italy",0,0,0,0,517.0557,11,22,21
"14465",1999,"Croatia","Malta",6,0,0,0,1108.396,5,22,20
"14466",1999,"Croatia","Norway",7,0,0,0,1608.583,4,22,5
"14467",1999,"Croatia","Portugal",0,0,0,0,2200.561,11,22,9
"14468",1999,"Croatia","Slovenia",12,1,0,0,117.3451,1,22,23
"14469",1999,"Croatia","Spain",1,0,0,0,1702.46,10,22,1
"14470",1999,"Croatia","Sweden",0,0,0,0,1512.846,11,22,6
"14471",1999,"Croatia","Switzerland",0,0,0,0,667.2937,11,22,10
"14472",1999,"Croatia","The Netherlands",0,0,0,0,1085.255,11,22,11
"14473",1999,"Croatia","Turkey",0,0,0,0,1174.147,11,22,15
"14474",1999,"Croatia","United Kingdom",5,0,0,0,1341.216,6,22,2
"14476",1999,"Cyprus","Austria",1,0,0,0,2017.949,10,18,16
"14477",1999,"Cyprus","Belgium",0,0,0,0,2904.975,11,18,8
"14478",1999,"Cyprus","Croatia",2,0,0,0,1882.583,9,18,22
"14479",1999,"Cyprus","Cyprus",-1,0,0,0,36.17663,-1,18,18
"14480",1999,"Cyprus","Denmark",8,0,0,0,2777.919,3,18,17
"14481",1999,"Cyprus","Estonia",0,0,0,0,2772.545,11,18,24
"14482",1999,"Cyprus","Finland",0,0,0,0,2845.096,11,18,12
"14483",1999,"Cyprus","France",0,0,0,0,2954.551,11,18,3
"14484",1999,"Cyprus","Germany",0,0,0,0,2776.08,11,18,4
"14485",1999,"Cyprus","Greece",0,0,1,1,915.6595,11,18,14
"14486",1999,"Cyprus","Iceland",12,0,0,0,4882.096,1,18,19
"14487",1999,"Cyprus","Ireland",0,0,0,0,3680.572,11,18,7
"14488",1999,"Cyprus","Israel",10,0,0,0,365.6896,2,18,13
"14489",1999,"Cyprus","Italy",0,0,0,0,1957.84,11,18,21
"14490",1999,"Cyprus","Malta",3,0,0,0,1703.866,8,18,20
"14491",1999,"Cyprus","Norway",7,0,0,0,3202.21,4,18,5
